ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,EMPLOYED_SPECIAL_VALUE,EMPLOYED_YEARS,TARGET_BAD,LOG_INCOME
5091212,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1.0,61.8,1,-1.0,0,11.813037464800539
5091213,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1.0,61.8,1,-1.0,0,11.813037464800539
5091214,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,55.1,1,-1.0,0,11.967187086434018
5091217,F,0,1,0,495000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1.0,59.2,1,-1.0,0,13.112315061750808
5091218,F,0,1,0,495000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1.0,59.2,1,-1.0,0,13.112315061750808
5091219,F,0,1,0,495000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1.0,59.2,1,-1.0,0,13.112315061750808
5091221,F,0,1,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,40.7,0,4.2,0,11.813037464800539
5091222,F,0,1,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,40.7,0,4.2,0,11.813037464800539
5091223,F,0,1,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,40.7,0,4.2,0,11.813037464800539
5091224,F,0,1,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,40.7,0,4.2,0,11.813037464800539
5091225,F,0,1,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,40.7,0,4.2,0,11.813037464800539
5091226,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,47.3,0,6.0,0,11.630717389475995
5091227,M,0,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,53.0,0,2.1,0,12.793862088206213
5091228,M,0,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,53.0,0,2.1,0,12.793862088206213
5091229,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,4.0,29.4,0,10.6,0,11.119897691565697
5091230,M,1,0,3,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,5.0,29.8,0,5.3,0,11.630717389475995
5091231,M,1,0,3,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,5.0,29.8,0,5.3,0,11.630717389475995
5091232,M,1,0,3,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,5.0,29.8,0,5.3,0,11.630717389475995
5091234,M,1,0,3,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,5.0,29.8,0,5.3,0,11.630717389475995
5091235,M,1,0,3,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,5.0,29.8,0,5.3,0,11.630717389475995
5091236,M,1,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,30.8,0,9.0,0,12.323860125621126
5091237,M,1,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,30.8,0,9.0,0,12.323860125621126
5091238,M,0,1,0,252000.0,Working,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,45.2,0,2.9,0,12.437188334739655
5091239,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091241,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091242,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091243,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091244,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091245,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091246,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091247,F,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,44.6,0,4.0,0,11.630717389475995
5091250,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,37.7,0,12.0,0,11.813037464800539
5091253,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,37.7,0,12.0,0,11.813037464800539
5091254,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,37.7,0,12.0,0,11.813037464800539
5091255,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,37.7,0,12.0,0,11.813037464800539
5091256,M,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,54.2,0,6.8,0,12.218500103788143
5091257,M,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,54.2,0,6.8,0,12.218500103788143
5091258,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091259,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091260,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091261,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091262,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091263,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091264,F,0,1,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,46.1,0,4.6,0,12.218500103788143
5091267,F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,64.2,1,-1.0,0,11.119897691565697
5091271,F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,64.2,1,-1.0,0,11.119897691565697
5091272,F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,64.2,1,-1.0,0,11.119897691565697
5091273,F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,64.2,1,-1.0,0,11.119897691565697
5091274,M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.8,0,2.0,0,11.967187086434018
5091275,M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.8,0,2.0,0,11.967187086434018
5091276,M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.8,0,2.0,0,11.967187086434018
5091278,M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.8,0,2.0,0,11.967187086434018
5091279,M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.8,0,2.0,0,11.967187086434018
5091280,M,0,1,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,32.4,0,1.8,0,11.547336553476635
5091282,M,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,40.0,0,13.6,0,12.100717685412471
5091284,M,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,40.0,0,13.6,0,12.100717685412471
5091285,M,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,40.0,0,13.6,0,12.100717685412471
5091286,M,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,40.0,0,13.6,0,12.100717685412471
5091287,F,0,1,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,67.3,1,-1.0,0,12.12541016250223
5091288,F,0,1,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,67.3,1,-1.0,0,12.12541016250223
5091289,F,0,1,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,67.3,1,-1.0,0,12.12541016250223
5091290,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091291,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091292,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091293,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091294,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091296,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091297,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091298,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091299,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091300,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091301,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091302,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091303,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091304,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,41.6,0,4.1,0,11.630717389475995
5091305,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091306,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091307,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091308,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091309,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091310,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091311,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091312,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091313,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091314,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091315,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091316,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091317,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091318,F,0,1,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3.0,30.6,0,4.8,0,12.506180941677357
5091321,F,0,0,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,38.4,0,15.2,0,11.744045122410057
5091322,F,0,0,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,38.4,0,15.2,0,11.744045122410057
5091323,M,1,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,41.6,0,4.0,0,11.407576060361786
5091327,F,0,1,0,540000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,1.0,57.8,0,0.7,0,13.199326270390594
5091328,F,0,1,0,540000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,1.0,57.8,0,0.7,0,13.199326270390594
5091329,F,0,1,0,540000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,1.0,57.8,0,0.7,0,13.199326270390594
5091330,F,1,1,1,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Accountants,3.0,32.3,0,3.8,0,12.100717685412471
5091331,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,40.5,0,1.7,0,11.813037464800539
5091333,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,40.5,0,1.7,0,11.813037464800539
5091335,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,40.5,0,1.7,0,11.813037464800539
5091336,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,40.5,0,1.7,0,11.813037464800539
5091337,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,40.5,0,1.7,0,11.813037464800539
5091338,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091339,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091340,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091341,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091342,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091343,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091344,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091345,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091346,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091347,F,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,30.4,0,4.0,0,11.813037464800539
5091348,F,0,1,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,2.0,39.6,0,1.4,0,12.323860125621126
5091349,F,0,1,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,2.0,39.6,0,1.4,0,12.323860125621126
5091350,F,0,1,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,2.0,39.6,0,1.4,0,12.323860125621126
5091351,F,0,1,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,2.0,39.6,0,1.4,0,12.323860125621126
5091352,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091353,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091354,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091355,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091356,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091357,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091358,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091359,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091360,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091361,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091362,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091363,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091364,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091365,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091366,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091367,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091368,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2.0,60.6,1,-1.0,0,11.407576060361786
5091369,M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,42.1,0,3.5,0,12.419169901386761
5091373,M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,42.1,0,3.5,0,12.419169901386761
5091374,M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,42.1,0,3.5,0,12.419169901386761
5091375,M,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,42.1,0,3.5,0,12.419169901386761
5091376,F,0,1,0,207000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1.0,58.4,1,-1.0,0,12.240478903153711
5091378,F,1,1,2,216000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,35.0,0,13.4,0,12.283038316285214
5091379,F,1,1,2,216000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,35.0,0,13.4,0,12.283038316285214
5091381,F,1,1,2,216000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,35.0,0,13.4,0,12.283038316285214
5091382,F,1,1,2,216000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,35.0,0,13.4,0,12.283038316285214
5091384,F,1,1,2,216000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,35.0,0,13.4,0,12.283038316285214
5091385,M,1,1,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,42.1,0,15.4,0,12.729323752253295
5091386,M,1,1,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,42.1,0,15.4,0,12.729323752253295
5091387,M,1,1,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,42.1,0,15.4,0,12.729323752253295
5091388,M,1,1,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,42.1,0,15.4,0,12.729323752253295
5091389,M,1,1,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,42.1,0,15.4,0,12.729323752253295
5091390,M,1,1,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,42.1,0,15.4,0,12.729323752253295
5091391,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2.0,35.8,0,4.6,0,11.302216779257382
5091392,F,0,1,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2.0,35.8,0,4.6,0,11.302216779257382
5091393,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091395,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091396,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091397,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091398,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091400,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091401,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091402,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091403,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2.0,33.6,0,2.4,0,11.813037464800539
5091405,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091406,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091407,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091410,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091411,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091412,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091414,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091415,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,1.0,48.2,0,5.2,0,11.813037464800539
5091416,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091417,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091418,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091419,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091420,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091421,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091422,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091423,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091424,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091425,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091427,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091428,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091429,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091430,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091431,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
